        Time,    Channel 1,    Channel 2,    Channel 3,    Channel 4
1.26000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.26200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.26400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.26600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.26800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.27000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.27200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.27400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.27600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.27800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.28000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.28200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.28400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.28600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.28800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.29000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.29200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.29400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.29600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.29800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.30000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.30200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.30400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.30600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.30800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.31000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.31200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.31400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.31600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.31800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.32000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.32200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.32400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.32600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.32800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.33000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.33200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.33400e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.33600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.33800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.34000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.34200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.34400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.34600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.34800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.35000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.35200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.35400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.35600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.35800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.36000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.36200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.36400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.36600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.36800e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.37000e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.37200e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.37400e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.37600e-003,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.37800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.38000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.38200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.38400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.38600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.38800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.39000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.39200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.39400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.39600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.39800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.40000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.40200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.40400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.40600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.40800e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.41000e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.41200e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.41400e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.41600e-003,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.41800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.42000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.42200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.42400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.42600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.42800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.43000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.43200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.43400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.43600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.43800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.44000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.44200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.44400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.44600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.44800e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.45000e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.45200e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.45400e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.45600e-003,  0.0000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.45800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.46000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.46200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.46400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.46600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.46800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.47000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.47200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.47400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.47600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.47800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.48000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.48200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.48400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.48600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.48800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.49000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.49200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.49400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.49600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.49800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.50000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.50200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.50400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.50600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.50800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.51000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.51200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.51400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.51600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.51800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.52000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.52200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.52400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.52600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.52800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.53000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.53200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.53400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.53600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.53800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.54000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.54200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.54400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.54600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.54800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.55000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.55200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.55400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.55600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.55800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.56000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.56200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.56400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.56600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.56800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.57000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.57200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.57400e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.57600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.57800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.58000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.58200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.58400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.58600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.58800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.59000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.59200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.59400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.59600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.59800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.60000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.60200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.60400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.60600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.60800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.61000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.61200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.61400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.61600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.61800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.62000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.62200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.62400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.62600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.62800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.63000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.63200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.63400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.63600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.63800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.64000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.64200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.64400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.64600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.64800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.65000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.65200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.65400e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.65600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.65800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.66000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.66200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.66400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.66600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.66800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.67000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.67200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.67400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.67600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.67800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.68000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.68200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.68400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.68600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.68800e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.69000e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.69200e-003,  1.2000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.69400e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.69600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.69800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.70000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.70200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.70400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.70600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.70800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.71000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.71200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.71400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.71600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.71800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.72000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.72200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.72400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.72600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.72800e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.73000e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.73200e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.73400e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.73600e-003,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.73800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.74000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.74200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.74400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.74600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.74800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.75000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.75200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.75400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.75600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.75800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.76000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.76200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.76400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.76600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.76800e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.77000e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.77200e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.77400e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.77600e-003,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.77800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.78000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.78200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.78400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.78600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.78800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.79000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.79200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.79400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.79600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.79800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.80000e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.80200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.80400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.80600e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.80800e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.81000e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.81200e-003,  1.2000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.81400e-003,  1.2000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.81600e-003,  0.0000e+000,  0.0000e+000,  5.9260e-002,  5.3334e-001
1.81800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.82000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.82200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.82400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.82600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.82800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.83000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.83200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.83400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.83600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.83800e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.84000e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.84200e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.84400e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.84600e-003,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.84800e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.85000e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.85200e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.85400e-003,  1.2000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
1.85600e-003,  0.0000e+000,  0.0000e+000,  1.3334e-001,  4.5926e-001
1.85800e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.86000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.86200e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.86400e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.86600e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.86800e-003,  0.0000e+000,  1.2000e+000,  0.0000e+000,  5.9260e-001
1.87000e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.87200e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.87400e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.87600e-003,  0.0000e+000,  0.0000e+000,  0.0000e+000,  5.9260e-001
1.87800e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.88000e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.88200e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.88400e-003,  0.0000e+000,  0.0000e+000,  1.4815e-002,  5.7779e-001
1.88600e-003,  0.0000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.88800e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.89000e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
1.89200e-003,  1.2000e+000,  0.0000e+000,  4.4445e-002,  5.4816e-001
